LoanId,OrderId,PortfolioId,NoteId,PortfolioName,Invested,InterestRate,Grade,LoanType,Term,PrincipalRemaining,Trend,NoteType,Accrual,PaymentsReceivedToDate,NextPaymentDate,Status,Note Issue Date,OrderDate,LoanStatusDate,Pending Principal Payment,Pending Interest,Purchased,installment,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,total_il_high_credit_limit,num_rev_accts,mths_since_recent_bc_dlq,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt,Loan Issue Date,1st Month Payment,application_type,annual_inc_joint,dti_joint,verification_status_joint,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m,PURCHASE_PRINCIPAL,PURCHASE_INTEREST,PRINCIPAL_RECEIVED,INTEREST_RECEIVED,LATE_FEES_RECEIVED,ORIGINAL_ASSET_AMOUNT,ORIGINAL_CONTRACTUAL_DUE_D,NEW_DUE_D,COUNT_PAY_DAY,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,HARDSHIP_FLAG,HARDSHIP_TYPE,HARDSHIP_REASON,HARDSHIP_STATUS,DEFERRAL_TERM,HARDSHIP_AMOUNT,HARDSHIP_START_DATE,HARDSHIP_END_DATE,PAYMENT_PLAN_START_DATE,HARDSHIP_LENGTH,HARDSHIP_DPD,HARDSHIP_LOAN_STATUS,ORIG_PROJECTED_ADDITIONAL_ACCRUED_INTEREST,HARDSHIP_PAYOFF_BALANCE_AMOUNT,HARDSHIP_LAST_PAYMENT_AMOUNT,DISBURSEMENT_METHOD,DEBT_SETTLEMENT_FLAG,DEBT_SETTLEMENT_FLAG_DATE,SETTLEMENT_STATUS,SETTLEMENT_DATE,SETTLEMENT_AMOUNT,SETTLEMENT_PERCENTAGE,SETTLEMENT_TERM
149608201,216313046,167112082,201194120,AutoInvest1,25,12.40%,B4,Personal,36,21.44841352,DOWN,1,0.073877869,4.9765,11/5/2019,Current,4/9/2019,4/4/2019,5/5/2019,0,0,0,267.25,adidas field marketing,3 years,RENT,48000,Source Verified,3/31/2019,5/15/2019,4/4/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149608201,,credit_card,Credit card refinancing,114xx,NY,0,6,26296,0,31.5,31.65,0,0,9/29/2013,675,679,0,30,,7,30,7,0,15,0,58877,15750,30.20%,38400,17,f,6863.49,6842.04,1592.48,1587.5,1136.51,455.97,0,0,0,10/7/2019,267.25,11/5/2019,10/13/2019,659,655,44325,15,44,0,0,0,0,0,,15,4,7,96525,58877,3925,7,5,6,88.2,0,0,0,2,48,11,66,7,52200,11,13,0,4/5/2019,,Individual,,,,0,2,1,1,9,43127,97,3,5,8212,61,1,0,2,25,0,3.551586476,1.424913524,0,25,5,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149653061,215800992,167112082,201023258,AutoInvest1,25,11.71%,B3,Personal,36,21.41590354,DOWN,1,0.090559528,4.9451375,11/2/2019,Current,4/4/2019,4/2/2019,5/2/2019,0,0,0,661.52,,< 1 year,MORTGAGE,160000,Not Verified,4/1/2019,5/16/2019,4/2/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149653061,,debt_consolidation,Debt consolidation,206xx,MD,0,3,36904,0,39.3,8.29,0,0,7/31/2003,710,714,0,,,,,4,0,11,0,111658,24492,34.40%,60800,17,f,17132.72,17132.72,3956.11,3956.11,2867.28,1088.83,0,0,0,10/2/2019,661.52,11/2/2019,10/13/2019,709,705,77351,10,,0,1,0,0,0,,11,2,4,148651,111658,10151,8,6,7,94.1,0,0,0,7,188,7,131,4,71300,7,8,0,4/2/2019,,Individual,,,,1,3,1,1,11,87166,57,1,2,7251,42,0,0,0,25,0,3.584096457,1.361041043,0,25,2,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149677809,216313046,167112082,201194122,AutoInvest1,25,13.08%,B5,Personal,36,21.48042966,DOWN,1,0.078045561,5.0235625,11/5/2019,Current,4/9/2019,4/4/2019,5/5/2019,0,0,0,134.93,,n/a,OWN,26000,Not Verified,4/3/2019,5/18/2019,4/4/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149677809,,home_improvement,Home improvement,557xx,MN,0,1,782,100,93.4,32.83,0,0,10/1/1995,705,709,0,,,22,,43,0,7,0,20588,19024,84.20%,11800,13,f,3436.87,3415.39,803.77,798.75,563.13,240.64,0,0,0,10/7/2019,134.93,11/5/2019,10/13/2019,704,700,6000,9,,0,0,0,0,0,,7,0,22,28600,20588,2941,4,3,3,100,0,0,0,4,130,4,282,30,22600,4,5,0,4/5/2019,,Individual,,,,0,2,0,1,22,1564,26,0,0,4801,72,1,0,0,25,0,3.519570345,1.503992155,0,25,5,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149716542,218021115,167112082,202199586,AutoInvest1,25,17.19%,C5,Personal,36,22.24403969,DOWN,1,0.20180905,4.421015625,10/26/2019,Current,4/30/2019,4/25/2019,5/26/2019,0,0,0,114.4,manager,10+ years,MORTGAGE,85000,Source Verified,4/23/2019,6/7/2019,4/25/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149716542,,home_improvement,Home improvement,440xx,OH,0,8,10381,60,44.8,31.46,0,0,11/1/2001,715,719,0,,,5,,12,2,15,0,63024,14186,54.40%,18800,24,f,2847.24,2847.24,565.89,565.89,352.76,213.13,0,0,0,9/26/2019,114.4,10/26/2019,10/13/2019,699,695,68503,10,,0,0,0,0,0,,15,3,5,300493,263350,17557,6,4,5,100,0,0,0,12,138,7,209,11,26100,7,8,0,4/26/2019,,Individual,,,,1,6,1,3,5,48838,71,2,3,4088,67,2,1,3,25,0,2.755960309,1.665055316,0,25,26,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149777844,216331469,167112082,201220375,AutoInvest1,25,13.90%,C1,Personal,36,24.43634583,DOWN,1,1.415271696,0.814625,10/5/2019,Default,4/9/2019,4/5/2019,10/5/2019,0,0,0,682.59,Warehouse Supervisor,< 1 year,RENT,68000,Source Verified,4/4/2019,5/19/2019,4/5/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149777844,,debt_consolidation,Debt consolidation,570xx,SD,0,2,7550,0,50.7,8,2,0,3/2/1996,665,669,1,5,,0,48,16,5,5,0,47243,7750,50.70%,15300,27,f,19549.08,19549.08,651.7,651.7,450.92,200.78,0,0,0,5/6/2019,682.59,11/5/2019,10/13/2019,539,535,44288,11,48,0,1,0,0,0,5,5,1,4,59588,47243,11811,6,2,2,88.9,1,0,0,11,193,2,277,16,15300,2,3,0,4/5/2019,,Individual,,,,1,2,1,1,4,39493,89,0,1,4873,79,3,0,2,25,0,0.563654167,0.250970833,0,25,5,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149783560,218022445,167112082,202204765,AutoInvest1,25,12.40%,B4,Personal,36,22.05569318,UP,1,0.144342259,4.1413,10/26/2019,Current,4/30/2019,4/25/2019,5/26/2019,0,0,0,668.12,MRA,10+ years,OWN,60000,Verified,4/8/2019,5/23/2019,4/25/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149783560,,debt_consolidation,Debt consolidation,707xx,LA,0,6,28748,14.3,32.4,35.36,0,0,7/7/2005,715,719,0,67,,8,,8,3,16,0,71883,17677,29.60%,42500,31,f,17644.55,17424,3313.04,3271.63,2355.45,957.59,0,0,0,9/26/2019,668.12,10/26/2019,10/13/2019,724,720,74316,20,,0,1,0,0,0,67,16,2,8,227726,157419,9839,8,5,7,96.8,0,0,0,8,133,8,165,8,59800,8,12,0,4/26/2019,,Individual,,,,0,2,1,2,10,54206,24,1,3,3099,28,0,5,2,25,0,2.944306823,1.196993177,0,25,26,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149785369,215860579,167112082,201162831,AutoInvest1,25,16.40%,C4,Personal,36,22.34607808,UP,1,0.610792801,4.373854167,10/15/2019,Current,4/8/2019,4/4/2019,5/15/2019,0.578483808,0.3053964,0,339.41,general manager,10+ years,MORTGAGE,283000,Not Verified,4/3/2019,5/18/2019,4/4/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149785369,,credit_card,Credit card refinancing,070xx,NJ,0,6,1667,100,91.5,3.61,0,0,10/3/2002,660,664,0,,,9,,9,0,12,0,260678,21641,74.90%,19600,20,f,8580.89,8558.55,1679.56,1675.19,1019.11,660.45,0,0,0,9/16/2019,339.41,10/15/2019,10/13/2019,699,695,230058,10,,0,0,0,0,0,,12,4,8,258958,260678,21723,5,4,4,100,0,0,0,10,136,6,198,9,28900,6,7,0,4/4/2019,,Individual,,,,0,5,3,4,8,239037,87,1,2,7361,77,1,0,1,25,0,2.653921925,1.719932242,0,25,4,15,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149791289,215860579,167112084,201162834,FullyPaid1,25,14.74%,C2,Personal,36,0,DOWN,1,0,25.59532227,10/4/2019,Fully Paid,4/8/2019,4/4/2019,9/9/2019,0,0,0,500.81,Business Analyst,1 year,OWN,70000,Not Verified,4/3/2019,5/18/2019,4/4/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149791289,,debt_consolidation,Debt consolidation,926xx,CA,0,3,45129,0,16.3,11.55,1,0,12/3/2007,685,689,1,5,,1,5,13,0,6,0,41588,8771,16.30%,53900,9,f,0,0,14845.28692,14819.69,14500,345.29,0,0,0,9/4/2019,3717.8,,9/16/2019,669,665,34757,6,5,0,0,0,0,0,,6,1,8,88657,41588,6931,6,3,5,88.9,0,0,0,3,136,3,80,13,53900,3,5,0,4/4/2019,,Individual,,,,0,1,1,1,8,32817,94,0,2,6232,47,0,1,3,25,0,25,0.595322273,0,25,4,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149792364,215860579,167112082,201162837,AutoInvest1,25,17.19%,C5,Personal,36,21.66932425,DOWN,1,0.113818126,5.314375,11/4/2019,Current,4/8/2019,4/4/2019,5/4/2019,0,0,0,285.98,,< 1 year,RENT,60000,Not Verified,4/3/2019,5/18/2019,4/4/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149792364,,credit_card,Credit card refinancing,770xx,TX,0,10,473,66.7,89,27.08,0,0,12/3/2007,680,684,1,,,4,,22,0,17,0,43215,13519,73.50%,4300,17,f,6934.18,6912.51,1700.6,1695.29,1065.82,634.78,0,0,0,10/4/2019,285.98,11/4/2019,10/13/2019,679,675,51686,15,,0,0,0,0,0,,17,3,4,70086,43215,2542,3,3,3,100,0,0,0,2,34,11,136,4,18400,11,15,0,4/4/2019,,Individual,,,,1,2,0,1,20,29696,67,3,9,1763,73,0,0,3,25,0,3.330675752,1.983699249,0,25,4,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149800988,216331469,167112082,201220377,AutoInvest1,25,11.71%,B3,Personal,36,21.415858,UP,1,0.069661027,4.928925926,11/5/2019,Current,4/9/2019,4/5/2019,5/5/2019,0,0,0,446.53,Backflow Administrator,10+ years,RENT,90000,Not Verified,4/4/2019,5/19/2019,4/5/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149800988,,other,Other,895xx,NV,0,4,5453,20,59.6,19.16,0,0,8/3/2004,685,689,0,,,,,8,0,12,0,37853,21233,59.50%,13500,30,f,11564.56,11328.99,2661.62,2607.4,1935.44,726.18,0,0,0,10/7/2019,446.53,11/5/2019,10/13/2019,709,705,18722,22,,0,0,0,0,0,,12,2,7,54422,37853,3441,10,4,5,100,0,0,0,8,130,7,176,8,35700,7,11,0,4/5/2019,,Individual,,,,0,1,1,1,7,16620,89,1,3,4361,70,0,2,0,25,0,3.584142,1.344783926,0,25,5,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149803184,216331469,167112082,201220379,AutoInvest1,25,13.08%,B5,Personal,36,21.4803746,UP,1,0.078045361,5.023589286,11/5/2019,Current,4/9/2019,4/5/2019,5/5/2019,0,0,0,472.26,Service technician,9 years,RENT,34000,Source Verified,4/4/2019,5/19/2019,4/5/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149803184,,debt_consolidation,Debt consolidation,631xx,MO,0,1,2863,50,80.5,14.75,0,0,1/3/2008,680,684,1,,,2,,2,0,7,0,14411,14411,69.60%,14700,16,f,12029.01,12029.01,2813.21,2813.21,1970.99,842.22,0,0,0,10/7/2019,472.26,11/5/2019,10/13/2019,769,765,0,7,,0,0,0,0,0,,7,1,2,20700,14411,2059,4,4,4,100,0,0,0,9,121,6,135,2,20700,6,7,0,4/5/2019,,Individual,,,,1,0,0,0,46,0,,1,1,7435,70,0,0,1,25,0,3.519625398,1.503963888,0,25,5,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
149834308,216331469,167112082,201220381,AutoInvest1,25,11.02%,B2,Personal,36,21.38284169,DOWN,1,0.065455254,4.8819,11/5/2019,Current,4/9/2019,4/5/2019,5/5/2019,0,0,0,163.75,PipeFitter,< 1 year,MORTGAGE,41600,Not Verified,4/4/2019,5/19/2019,4/5/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149834308,,debt_consolidation,Debt consolidation,404xx,KY,0,4,12313,25,24.9,32.89,0,0,7/3/2001,730,734,1,,,5,,37,1,13,0,48312,5982,22.70%,16400,20,f,4276.57,4041.36,976.38,922.68,723.43,252.95,0,0,0,10/7/2019,163.75,11/5/2019,10/13/2019,719,715,49783,13,,0,0,0,0,0,,13,3,5,253804,223906,18659,7,3,5,100,0,0,0,5,139,6,213,19,26300,6,9,0,4/5/2019,,Joint App,104600,14.78,Not Verified,1,3,2,2,5,42330,48,0,1,2325,31,2,2,7,25,0,3.617158309,1.264741691,0,25,5,,0,13430,630,634,7/3/2007,2,2,10,46.5,2,8,0,0,49,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149834782,216359888,167112082,201276814,AutoInvest1,25,10.33%,B1,Personal,36,21.3500919,UP,1,0.042884032,4.849044342,11/8/2019,Current,4/10/2019,4/6/2019,5/8/2019,0,0,0,1060.22,Cook,10+ years,RENT,40000,Verified,4/5/2019,5/20/2019,4/6/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149834782,,debt_consolidation,Debt consolidation,330xx,FL,0,4,30356,0,11.8,26.76,0,0,3/3/2006,730,734,0,,84,11,,10,0,15,1,22459,4381,8.70%,34400,23,f,27925.92,27691.07,6342.55,6289.21,4774.08,1568.47,0,0,0,10/8/2019,1060.22,11/8/2019,10/13/2019,739,735,44783,18,,1,0,0,0,0,,15,2,10,95383,22459,1497,11,4,7,100,0,0,0,5,157,6,97,10,50600,6,13,0,4/8/2019,,Individual,,,,0,2,0,0,44,18078,40,2,4,2083,24,0,0,1,25,0,3.649908098,1.199136244,0,25,8,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149844353,218059173,167112082,202258135,AutoInvest1,25,14.74%,C2,Personal,36,22.14884556,UP,1,0.145099548,4.296914063,10/29/2019,Current,5/1/2019,4/26/2019,5/29/2019,0,0,0,221.05,,n/a,RENT,50000,Source Verified,4/18/2019,6/2/2019,4/26/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149844353,,house,Home buying,112xx,NY,0,1,7611,0,29.5,33.58,1,0,6/4/1994,685,689,0,15,,12,,148,0,5,0,3933,3933,24.90%,10800,18,f,5670.1,5670.1,1100.01,1100.01,729.9,370.11,0,0,0,9/30/2019,221.05,10/29/2019,10/13/2019,699,695,0,14,,0,1,0,0,0,15,5,1,3,15800,3933,787,2,1,2,94.4,1,0,0,4,122,3,298,3,15800,3,5,0,4/29/2019,,Joint App,110000,26.3,Source Verified,1,0,0,0,76,0,,1,1,3189,25,0,6,1,25,0,2.851154437,1.445759626,0,25,29,,0,27181,650,654,9/4/2010,1,0,6,58.3,2,7,0,0,47,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149846578,216331469,167112082,201220384,AutoInvest1,25,13.08%,B5,Personal,36,21.48039462,DOWN,1,0.078045434,5.023568182,11/5/2019,Current,4/9/2019,4/5/2019,5/5/2019,0,0,0,371.06,Crew leader/labor,5 years,RENT,52000,Not Verified,4/4/2019,5/19/2019,4/5/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149846578,,car,Car financing,816xx,CO,0,2,6495,0,38.1,17.82,0,0,4/4/2014,735,739,0,,,7,,14,0,8,0,42936,4088,24.20%,10500,10,f,9451.37,9215.09,2210.37,2155.11,1548.63,661.74,0,0,0,10/7/2019,371.06,11/5/2019,10/13/2019,734,730,41923,7,,0,0,0,0,0,,8,1,7,58823,42936,6134,3,2,3,100,0,0,0,3,60,3,47,14,16900,3,7,0,4/5/2019,,Individual,,,,0,1,1,1,7,38848,,0,1,2193,24,1,1,5,25,0,3.519605379,1.503962803,0,25,5,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149850241,216331469,167112082,201220386,AutoInvest1,25,11.71%,B3,Personal,36,21.41580107,FLAT,1,0.069660842,4.928958334,11/5/2019,Current,4/9/2019,4/5/2019,5/5/2019,0,0,0,198.46,Package Car Driver,10+ years,MORTGAGE,100000,Not Verified,4/4/2019,5/19/2019,4/5/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149850241,,other,Other,481xx,MI,0,5,8306,50,57.6,22.4,0,0,1/4/2003,760,764,1,,,6,,22,5,10,0,51045,11294,28.50%,19600,22,f,5139.79,5139.79,1182.95,1182.95,860.21,322.74,0,0,0,10/7/2019,198.46,11/5/2019,10/13/2019,764,760,54554,7,,0,0,0,0,0,,10,3,6,276804,202858,20286,4,2,2,100,0,0,0,10,144,2,166,22,39600,2,3,0,4/5/2019,,Individual,,,,1,4,3,4,6,39751,73,0,1,6321,54,1,0,3,25,0,3.584198929,1.344759405,0,25,5,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149852205,216331469,167112082,201220387,AutoInvest1,25,12.40%,B4,Personal,36,22.19024765,FLAT,1,0.191082688,4.141332288,10/20/2019,Current,4/9/2019,4/5/2019,5/20/2019,0,0,0,532.83,Commercial sales manager,5 years,RENT,43000,Not Verified,4/4/2019,5/19/2019,4/5/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149852205,,debt_consolidation,Debt consolidation,081xx,NJ,0,6,7275,25,20.9,17.69,0,0,1/4/2008,670,674,1,63,,6,,6,0,9,0,12813,3710,27.50%,9200,15,f,14157.38,13935.48,2642.17,2600.76,1792.62,849.55,0,0,0,9/20/2019,532.83,10/20/2019,10/13/2019,674,670,11500,9,,0,0,0,0,0,,9,2,6,25000,12813,1424,5,3,4,93.3,0,0,0,6,133,5,135,6,13500,5,7,0,4/5/2019,,Individual,,,,1,2,1,3,9,9103,79,1,3,801,51,5,0,3,25,0,2.809752346,1.331579943,0,25,5,20,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149854134,216331469,167112082,201220388,AutoInvest1,25,16.40%,C4,Personal,36,21.63355097,UP,1,0.098552843,5.2576875,11/5/2019,Current,4/9/2019,4/5/2019,5/5/2019,0,0,0,282.84,Tech Mgr,10+ years,OWN,175000,Not Verified,4/4/2019,5/19/2019,4/5/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149854134,,debt_consolidation,Debt consolidation,346xx,FL,0,4,3774,42.9,73.6,17.62,2,0,5/4/2005,670,674,0,19,,1,19,9,1,25,0,42413,15831,51.90%,14300,40,f,6922.74,6922.74,1682.46,1682.46,1077.26,605.2,0,0,0,10/7/2019,282.84,11/5/2019,10/13/2019,719,715,55017,31,,0,0,0,0,0,,25,2,1,85517,42413,1767,10,6,7,94.9,0,0,0,8,167,8,128,9,30500,8,20,0,4/5/2019,,Individual,,,,1,4,1,3,1,26582,48,1,1,3193,50,3,1,2,25,0,3.366449032,1.891238468,0,25,5,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149855329,216331469,167112082,201220389,AutoInvest1,25,10.33%,B1,Personal,36,21.35117523,FLAT,1,0.061266011,4.834675,11/5/2019,Current,4/9/2019,4/5/2019,6/27/2019,0,0,0,648.45,,< 1 year,OWN,139896,Not Verified,4/4/2019,5/19/2019,4/5/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149855329,,debt_consolidation,Debt consolidation,190xx,PA,0,3,16964,0,14,13.82,0,0,3/4/1989,710,714,2,28,,1,28,4,2,12,0,144883,117192,21%,19600,40,f,17080.94,16846.08,3867.74,3814.56,2919.06,948.68,0,0,0,10/7/2019,648.45,11/5/2019,10/13/2019,714,710,37612,30,,0,2,0,0,0,38,12,2,4,192912,144883,12074,23,2,6,94.7,0,0,0,6,120,5,361,4,155300,5,10,0,4/5/2019,,Individual,,,,2,2,1,2,6,27691,74,1,1,2557,51,1,0,3,25,0,3.648824775,1.185850225,0,25,5,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149855404,216331469,167112082,201220391,AutoInvest1,25,10.33%,B1,Personal,36,21.3499841,DOWN,1,0.061262593,4.834805555,11/5/2019,Current,4/9/2019,4/5/2019,5/5/2019,0,0,0,291.81,Group Technology Director,3 years,RENT,225000,Source Verified,4/4/2019,5/19/2019,4/5/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149855404,,home_improvement,Home improvement,073xx,NJ,0,1,4350,100,90.4,9.37,0,0,7/4/2002,700,704,0,,,19,,120,0,4,0,64485,40850,90.40%,45200,5,f,7685.99,7451.14,1740.53,1687.35,1314.01,426.52,0,0,0,10/7/2019,291.81,11/5/2019,10/13/2019,699,695,30000,3,,0,0,0,0,0,,4,0,19,75200,64485,16121,3,3,3,100,0,0,0,2,152,3,201,120,45200,3,3,0,4/5/2019,,Individual,,,,0,1,0,1,19,23635,79,0,0,23775,86,1,0,0,25,0,3.6500159,1.184789656,0,25,5,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149880653,218024167,167112082,202210928,AutoInvest1,25,11.02%,B2,Personal,36,21.65809077,UP,1,0.079557387,4.453554688,11/3/2019,Current,4/30/2019,4/25/2019,6/3/2019,0,0,0,209.59,Analyst,2 years,MORTGAGE,59000,Verified,4/5/2019,5/20/2019,4/25/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149880653,,debt_consolidation,Debt consolidation,956xx,CA,0,4,27289,0,30.2,9.26,0,0,1/5/2004,670,674,0,53,,4,,11,1,10,0,83894,11841,28.80%,39100,30,f,5544.47,5306.23,1140.11,1091.12,855.53,284.58,0,0,0,10/3/2019,209.59,11/3/2019,10/13/2019,684,680,66658,8,,0,2,0,0,0,53,10,3,4,516713,491841,49184,7,4,7,92.9,0,0,0,21,116,5,183,4,41100,5,8,281,4/26/2019,,Individual,,,,2,1,0,0,28,72053,,2,3,6911,29,0,0,3,25,0,3.341909232,1.111645456,0,25,26,3,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
149914612,218021115,167112082,202199588,AutoInvest1,25,12.40%,B4,Personal,36,14.14576586,DOWN,1,0.069751725,11.95392857,11/1/2019,Current,4/30/2019,4/25/2019,6/1/2019,0,0,0,187.08,Teacher,8 years,MORTGAGE,43000,Source Verified,4/7/2019,5/22/2019,4/25/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149914612,,debt_consolidation,Debt consolidation,759xx,TX,0,4,3674,33.3,40.7,25.68,0,0,8/5/2005,685,689,1,29,,3,66,5,0,6,0,70847,2526,40.70%,6200,77,f,3168.65,3027.19,2677.68,2558.14,2431.35,246.33,0,0,0,10/1/2019,687.08,11/1/2019,10/13/2019,654,650,67969,15,66,0,5,0,0,0,29,6,2,3,74169,70847,11808,12,3,3,94.5,0,0,0,61,140,3,164,5,6200,3,3,0,4/26/2019,,Individual,,,,2,3,1,2,3,68321,86,1,2,1361,76,1,0,2,25,0,10.85423414,1.099694426,0,25,26,1,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
150025632,218021115,167112082,202199590,AutoInvest1,25,17.19%,C5,Personal,36,22.24430768,UP,1,0.201811481,4.420729167,10/26/2019,Current,4/30/2019,4/25/2019,5/26/2019,0,0,0,343.18,Structure Foreman,3 years,MORTGAGE,100000,Verified,4/9/2019,5/24/2019,4/25/2019,n,https://lendingclub.com/browse/loanDetail.action?loan_id=150025632,,other,Other,760xx,TX,0,7,8704,50,79.3,28.78,0,0,10/8/2000,685,689,0,,,7,,8,2,12,0,78008,34487,70.70%,42000,22,f,8541.81,8541.81,1697.56,1697.56,1058.19,639.37,0,0,0,9/26/2019,343.18,10/26/2019,10/13/2019,709,705,73860,12,,0,0,0,0,0,,12,4,7,248660,175220,14602,7,6,6,100,0,0,0,8,133,7,222,7,48800,7,8,0,4/26/2019,,Individual,,,,0,3,1,2,9,43521,59,3,5,21733,64,1,1,3,25,0,2.755692324,1.665036843,0,25,26,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
